"profile_id","EthnicitySelf","gender","AgeRated","FemaleProb","MaleProb","Attractive","photo","age","attr_level"
"AF-200","A","F",32.57142857,1,0,4.111111111,"AF-200.jpg",33,"high"
"AF-201","A","F",23.66666667,1,0,3.111111111,"AF-201.jpg",24,"medium"
"AF-202","A","F",24.44827586,0.827586207,0.172413793,3,"AF-202.jpg",24,"low"
"AF-203","A","F",22.75862069,1,0,3.275862069,"AF-203.jpg",23,"medium"
"AF-204","A","F",30.13793103,1,0,3.172413793,"AF-204.jpg",30,"medium"
"AF-205","A","F",26.59259259,1,0,4.333333333,"AF-205.jpg",27,"high"
"AF-206","A","F",26.52380952,0.857142857,0.142857143,2.714285714,"AF-206.jpg",27,"low"
"AF-207","A","F",28.4137931,1,0,2.137931034,"AF-207.jpg",28,"low"
"AF-208","A","F",28.53846154,1,0,3.038461538,"AF-208.jpg",29,"medium"
"AF-209","A","F",22.56,1,0,4.08,"AF-209.jpg",23,"high"
"AF-210","A","F",23.53846154,1,0,2.615384615,"AF-210.jpg",24,"low"
"AF-211","A","F",22.5,0.923076923,0.076923077,3.307692308,"AF-211.jpg",22,"medium"
"AF-212","A","F",23.85714286,1,0,2.607142857,"AF-212.jpg",24,"low"
"AF-213","A","F",40.18181818,1,0,3,"AF-213.jpg",40,"low"
"AF-214","A","F",26.84615385,1,0,3.730769231,"AF-214.jpg",27,"medium"
"AF-215","A","F",30.44444444,1,0,2.814814815,"AF-215.jpg",30,"low"
"AF-216","A","F",25.93333333,1,0,3.266666667,"AF-216.jpg",26,"medium"
"AF-217","A","F",19.70833333,1,0,3.833333333,"AF-217.jpg",20,"high"
"AF-218","A","F",24.03571429,1,0,4.678571429,"AF-218.jpg",24,"high"
"AF-219","A","F",25.10714286,1,0,2.928571429,"AF-219.jpg",25,"low"
"AF-220","A","F",25.26086957,1,0,3.173913043,"AF-220.jpg",25,"medium"
"AF-221","A","F",25.62962963,1,0,3,"AF-221.jpg",26,"low"
"AF-222","A","F",24.86206897,1,0,3.689655172,"AF-222.jpg",25,"medium"
"AF-223","A","F",44.80769231,1,0,3.185185185,"AF-223.jpg",45,"medium"
"AF-224","A","F",28.76,0.96,0.04,3.24,"AF-224.jpg",29,"medium"
"AF-225","A","F",22.14285714,1,0,3.034482759,"AF-225.jpg",22,"medium"
"AF-226","A","F",29.24,1,0,3.56,"AF-226.jpg",29,"medium"
"AF-227","A","F",27.11538462,0.961538462,0.038461538,3.92,"AF-227.jpg",27,"high"
"AF-228","A","F",24.76923077,1,0,4.346153846,"AF-228.jpg",25,"high"
"AF-229","A","F",25.85185185,1,0,4.37037037,"AF-229.jpg",26,"high"
"AF-230","A","F",24.14814815,1,0,4.518518519,"AF-230.jpg",24,"high"
"AF-231","A","F",46.58333333,1,0,2.347826087,"AF-231.jpg",47,"low"
"AF-232","A","F",29.69230769,0.92,0.08,2.846153846,"AF-232.jpg",30,"low"
"AF-233","A","F",22.39285714,1,0,4.035714286,"AF-233.jpg",22,"high"
"AF-234","A","F",24.2962963,0.925925926,0.074074074,3.185185185,"AF-234.jpg",24,"medium"
"AF-235","A","F",23.5,1,0,4.192307692,"AF-235.jpg",24,"high"
"AF-236","A","F",37.66666667,1,0,3.666666667,"AF-236.jpg",38,"medium"
"AF-237","A","F",30.51851852,1,0,4.555555556,"AF-237.jpg",31,"high"
"AF-238","A","F",37.55555556,1,0,2.888888889,"AF-238.jpg",38,"low"
"AF-239","A","F",28.2962963,1,0,4.148148148,"AF-239.jpg",28,"high"
"AF-240","A","F",27.27586207,1,0,3.586206897,"AF-240.jpg",27,"medium"
"AF-241","A","F",31.875,1,0,2.958333333,"AF-241.jpg",32,"low"
"AF-242","A","F",27.03571429,1,0,4.964285714,"AF-242.jpg",27,"high"
"AF-243","A","F",26.75862069,1,0,4.413793103,"AF-243.jpg",27,"high"
"AF-244","A","F",29.20833333,0.958333333,0.041666667,4.666666667,"AF-244.jpg",29,"high"
"AF-245","A","F",30.22222222,1,0,4.555555556,"AF-245.jpg",30,"high"
"AF-246","A","F",25,0.962962963,0.037037037,3.615384615,"AF-246.jpg",25,"medium"
"AF-247","A","F",25.96428571,1,0,3.178571429,"AF-247.jpg",26,"medium"
"AF-248","A","F",34.17241379,1,0,4.137931034,"AF-248.jpg",34,"high"
"AF-249","A","F",26,1,0,4.56,"AF-249.jpg",26,"high"
"AF-250","A","F",25.10344828,1,0,3.964285714,"AF-250.jpg",25,"high"
"AF-251","A","F",22.64285714,0.964285714,0.035714286,4.607142857,"AF-251.jpg",23,"high"
"AF-252","A","F",22.34482759,1,0,4.206896552,"AF-252.jpg",22,"high"
"AF-253","A","F",25.55172414,1,0,4.535714286,"AF-253.jpg",26,"high"
"AF-254","A","F",37.12,1,0,3.84,"AF-254.jpg",37,"high"
"AF-255","A","F",26,1,0,4.8,"AF-255.jpg",26,"high"
"AF-256","A","F",24,1,0,3.454545455,"AF-256.jpg",24,"medium"
"AM-201","A","M",23.8,0.04,0.96,3.04,"AM-201.jpg",24,"medium"
"AM-202","A","M",26.22222222,0,1,2.777777778,"AM-202.jpg",26,"medium"
"AM-203","A","M",26.54166667,0,1,2.458333333,"AM-203.jpg",27,"low"
"AM-204","A","M",23.91666667,0,1,3.041666667,"AM-204.jpg",24,"medium"
"AM-205","A","M",34.83333333,0,1,2.625,"AM-205.jpg",35,"low"
"AM-206","A","M",26.92857143,0.035714286,0.964285714,2.285714286,"AM-206.jpg",27,"low"
"AM-207","A","M",25.91666667,0,1,2.958333333,"AM-207.jpg",26,"medium"
"AM-208","A","M",23.32142857,0,1,2.964285714,"AM-208.jpg",23,"medium"
"AM-209","A","M",27.75,0,1,2.857142857,"AM-209.jpg",28,"medium"
"AM-210","A","M",21.04761905,0,1,3.80952381,"AM-210.jpg",21,"high"
"AM-211","A","M",26.32142857,0,1,3.428571429,"AM-211.jpg",26,"high"
"AM-212","A","M",25.55555556,0,1,1.846153846,"AM-212.jpg",26,"low"
"AM-213","A","M",28.07142857,0,1,2.142857143,"AM-213.jpg",28,"low"
"AM-214","A","M",29.22222222,0,1,3.888888889,"AM-214.jpg",29,"high"
"AM-215","A","M",56.38461538,0,1,3.076923077,"AM-215.jpg",56,"medium"
"AM-216","A","M",28.48,0,1,4.12,"AM-216.jpg",28,"high"
"AM-217","A","M",43,0,1,2.538461538,"AM-217.jpg",43,"low"
"AM-218","A","M",33.59259259,0,1,3.214285714,"AM-218.jpg",34,"medium"
"AM-219","A","M",36.9,0,1,2.517241379,"AM-219.jpg",37,"low"
"AM-220","A","M",23.79310345,0,1,2.344827586,"AM-220.jpg",24,"low"
"AM-221","A","M",24.11538462,0,1,3.230769231,"AM-221.jpg",24,"high"
"AM-223","A","M",21.92592593,0,1,2.222222222,"AM-223.jpg",22,"low"
"AM-224","A","M",28.96,0.04,0.96,1.52,"AM-224.jpg",29,"low"
"AM-225","A","M",24.68,0,1,3.52,"AM-225.jpg",25,"high"
"AM-226","A","M",46.81818182,0,1,1.80952381,"AM-226.jpg",47,"low"
"AM-227","A","M",41.42307692,0,1,2.384615385,"AM-227.jpg",41,"low"
"AM-228","A","M",25.32142857,0,1,3.428571429,"AM-228.jpg",25,"high"
"AM-229","A","M",24.76923077,0,1,3.48,"AM-229.jpg",25,"high"
"AM-230","A","M",28.95454545,0,1,2.173913043,"AM-230.jpg",29,"low"
"AM-231","A","M",26.93103448,0,1,3.571428571,"AM-231.jpg",27,"high"
"AM-232","A","M",27.30769231,0.038461538,0.961538462,2.16,"AM-232.jpg",27,"low"
"AM-233","A","M",41.17857143,0,1,1.857142857,"AM-233.jpg",41,"low"
"AM-234","A","M",27.26923077,0,1,2.692307692,"AM-234.jpg",27,"low"
"AM-235","A","M",35.16,0,1,2.36,"AM-235.jpg",35,"low"
"AM-236","A","M",31.75,0,1,2.888888889,"AM-236.jpg",32,"medium"
"AM-237","A","M",29.44,0,1,3.269230769,"AM-237.jpg",29,"high"
"AM-238","A","M",27.42307692,0,1,3.12,"AM-238.jpg",27,"medium"
"AM-239","A","M",35.6,0.04,0.96,3.24,"AM-239.jpg",36,"high"
"AM-240","A","M",34.42307692,0,1,2.36,"AM-240.jpg",34,"low"
"AM-241","A","M",37.38461538,0,1,3.538461538,"AM-241.jpg",37,"high"
"AM-242","A","M",29.36,0,1,2.4,"AM-242.jpg",29,"low"
"AM-243","A","M",23.88,0,1,3.68,"AM-243.jpg",24,"high"
"AM-244","A","M",25.67857143,0,1,2.678571429,"AM-244.jpg",26,"low"
"AM-245","A","M",25.73076923,0,1,3.6,"AM-245.jpg",26,"high"
"AM-246","A","M",29.07142857,0,1,3.074074074,"AM-246.jpg",29,"medium"
"AM-247","A","M",35.875,0,1,2.375,"AM-247.jpg",36,"low"
"AM-248","A","M",33.84615385,0,1,2.846153846,"AM-248.jpg",34,"medium"
"AM-249","A","M",23.66666667,0.041666667,0.958333333,2.541666667,"AM-249.jpg",24,"low"
"AM-250","A","M",25.88461538,0,1,3.076923077,"AM-250.jpg",26,"medium"
"AM-251","A","M",28.65384615,0.038461538,0.961538462,2.461538462,"AM-251.jpg",29,"low"
"AM-252","A","M",23.32,0,1,2.64,"AM-252.jpg",23,"low"
"AM-253","A","M",25.03448276,0,1,3.862068966,"AM-253.jpg",25,"high"
"BF-001","B","F",28.49438202,1,0,2.730337079,"BF-001.jpg",28,"low"
"BF-002","B","F",21.34408602,1,0,4.892473118,"BF-002.jpg",21,"high"
"BF-003","B","F",25.80898876,0.988764045,0.011235955,3.191011236,"BF-003.jpg",26,"medium"
"BF-004","B","F",26.98369565,1,0,2.711111111,"BF-004.jpg",27,"low"
"BF-005","B","F",28.12087912,1,0,4.076923077,"BF-005.jpg",28,"high"
"BF-006","B","F",27.92631579,0.989361702,0.010638298,3.380434783,"BF-006.jpg",28,"medium"
"BF-007","B","F",30.51086957,0.97826087,0.02173913,1.769230769,"BF-007.jpg",31,"low"
"BF-008","B","F",24.57471264,1,0,3.068965517,"BF-008.jpg",25,"medium"
"BF-009","B","F",30.07446809,1,0,2.77173913,"BF-009.jpg",30,"low"
"BF-010","B","F",29.2,1,0,2.722222222,"BF-010.jpg",29,"low"
"BF-011","B","F",28.58510638,1,0,2.989247312,"BF-011.jpg",29,"low"
"BF-012","B","F",26.77659574,0.989361702,0.010638298,2.161290323,"BF-012.jpg",27,"low"
"BF-013","B","F",18.31521739,1,0,4.777777778,"BF-013.jpg",18,"high"
"BF-014","B","F",27.22988506,0.977011494,0.022988506,2.406976744,"BF-014.jpg",27,"low"
"BF-015","B","F",29.53608247,0.989795918,0.010204082,3.721649485,"BF-015.jpg",30,"medium"
"BF-016","B","F",27.09302326,1,0,2.476190476,"BF-016.jpg",27,"low"
"BF-017","B","F",34.26966292,0.988764045,0.011235955,2.988636364,"BF-017.jpg",34,"low"
"BF-018","B","F",26.9010989,0.978021978,0.021978022,3.444444444,"BF-018.jpg",27,"medium"
"BF-019","B","F",29.7032967,1,0,2.615384615,"BF-019.jpg",30,"low"
"BF-020","B","F",26.45744681,0.827956989,0.172043011,2.64893617,"BF-020.jpg",26,"low"
"BF-021","B","F",26.40860215,1,0,3.054347826,"BF-021.jpg",26,"medium"
"BF-023","B","F",30.75,1,0,2.857142857,"BF-023.jpg",31,"low"
"BF-024","B","F",36.30769231,0.989010989,0.010989011,2.3,"BF-024.jpg",36,"low"
"BF-025","B","F",25.27659574,1,0,3.70212766,"BF-025.jpg",25,"medium"
"BF-027","B","F",38,0.989247312,0.010752688,3,"BF-027.jpg",38,"low"
"BF-028","B","F",22.62365591,1,0,3.731182796,"BF-028.jpg",23,"medium"
"BF-029","B","F",23.13483146,0.715909091,0.284090909,2.11627907,"BF-029.jpg",23,"low"
"BF-030","B","F",22.97894737,0.989473684,0.010526316,3.741935484,"BF-030.jpg",23,"medium"
"BF-031","B","F",26.33695652,0.978021978,0.021978022,3.02173913,"BF-031.jpg",26,"medium"
"BF-032","B","F",30.48958333,0.979166667,0.020833333,2.357894737,"BF-032.jpg",30,"low"
"BF-033","B","F",28.95744681,0.978723404,0.021276596,2.436170213,"BF-033.jpg",29,"low"
"BF-034","B","F",26.29896907,0.948453608,0.051546392,2.237113402,"BF-034.jpg",26,"low"
"BF-035","B","F",19,0.341176471,0.658823529,2.658823529,"BF-035.jpg",19,"low"
"BF-036","B","F",23.2,0.988888889,0.011111111,3.719101124,"BF-036.jpg",23,"medium"
"BF-037","B","F",25.46067416,0.988505747,0.011494253,2.941176471,"BF-037.jpg",25,"low"
"BF-038","B","F",26.45744681,0.989361702,0.010638298,1.892473118,"BF-038.jpg",26,"low"
"BF-039","B","F",24.87640449,1,0,3.322222222,"BF-039.jpg",25,"medium"
"BF-040","B","F",20.65517241,0.988505747,0.011494253,3.206896552,"BF-040.jpg",21,"medium"
"BF-041","B","F",17.93617021,0.978947368,0.021052632,4,"BF-041.jpg",18,"high"
"BF-042","B","F",21.29545455,0.977272727,0.022727273,3.738636364,"BF-042.jpg",21,"medium"
"BF-043","B","F",23.50526316,0.978494624,0.021505376,3.225806452,"BF-043.jpg",24,"medium"
"BF-044","B","F",25.57446809,0.808510638,0.191489362,2.106382979,"BF-044.jpg",26,"low"
"BF-045","B","F",22.93617021,0.893617021,0.106382979,2.787234043,"BF-045.jpg",23,"low"
"BF-047","B","F",34.21348315,1,0,2.909090909,"BF-047.jpg",34,"low"
"BF-048","B","F",30.76344086,0.989361702,0.010638298,2.680851064,"BF-048.jpg",31,"low"
"BF-049","B","F",20.82978723,0.989361702,0.010638298,4.446808511,"BF-049.jpg",21,"high"
"BF-050","B","F",22.375,0.979166667,0.020833333,3.791666667,"BF-050.jpg",22,"high"
"BF-051","B","F",33.40229885,0.988505747,0.011494253,2.137931034,"BF-051.jpg",33,"low"
"BF-200","B","F",31.4137931,1,0,1.551724138,"BF-200.jpg",31,"low"
"BF-201","B","F",27.4,1,0,4.16,"BF-201.jpg",27,"high"
"BF-202","B","F",37.63333333,1,0,3.066666667,"BF-202.jpg",38,"medium"
"BF-203","B","F",47.76,0.958333333,0.041666667,2.48,"BF-203.jpg",48,"low"
"BF-204","B","F",31.5,1,0,4,"BF-204.jpg",32,"high"
"BF-205","B","F",29.35714286,0.964285714,0.035714286,2.607142857,"BF-205.jpg",29,"low"
"BF-206","B","F",31.75,1,0,2.321428571,"BF-206.jpg",32,"low"
"BF-207","B","F",22.60714286,0.964285714,0.035714286,3.814814815,"BF-207.jpg",23,"high"
"BF-208","B","F",26.13333333,0.966666667,0.033333333,3.366666667,"BF-208.jpg",26,"medium"
"BF-209","B","F",27.35714286,1,0,2.428571429,"BF-209.jpg",27,"low"
"BF-210","B","F",24,1,0,4.074074074,"BF-210.jpg",24,"high"
"BF-211","B","F",51.7037037,1,0,2.518518519,"BF-211.jpg",52,"low"
"BF-212","B","F",29.04,1,0,4.6,"BF-212.jpg",29,"high"
"BF-213","B","F",36.48148148,1,0,2.481481481,"BF-213.jpg",36,"low"
"BF-214","B","F",32.84615385,1,0,4.846153846,"BF-214.jpg",33,"high"
"BF-215","B","F",31.56666667,1,0,3.857142857,"BF-215.jpg",32,"high"
"BF-216","B","F",24.71428571,0.962962963,0.037037037,4.892857143,"BF-216.jpg",25,"high"
"BF-217","B","F",29.96428571,1,0,4.714285714,"BF-217.jpg",30,"high"
"BF-218","B","F",29.84,1,0,5.08,"BF-218.jpg",30,"high"
"BF-219","B","F",37.13793103,1,0,2.310344828,"BF-219.jpg",37,"low"
"BF-220","B","F",33.34482759,1,0,2.266666667,"BF-220.jpg",33,"low"
"BF-221","B","F",27.04166667,1,0,4.64,"BF-221.jpg",27,"high"
"BF-222","B","F",26,1,0,3.517241379,"BF-222.jpg",26,"medium"
"BF-223","B","F",26.86363636,0.952380952,0.047619048,4.454545455,"BF-223.jpg",27,"high"
"BF-224","B","F",42.48275862,1,0,2.034482759,"BF-224.jpg",42,"low"
"BF-225","B","F",42.03846154,1,0,2.692307692,"BF-225.jpg",42,"low"
"BF-226","B","F",29.2962963,1,0,4.62962963,"BF-226.jpg",29,"high"
"BF-227","B","F",36.18518519,1,0,2.111111111,"BF-227.jpg",36,"low"
"BF-228","B","F",36.10344828,1,0,4.103448276,"BF-228.jpg",36,"high"
"BF-229","B","F",31.11538462,0.96,0.04,4.730769231,"BF-229.jpg",31,"high"
"BF-230","B","F",32.40740741,1,0,3.518518519,"BF-230.jpg",32,"medium"
"BF-231","B","F",39.77777778,1,0,2.888888889,"BF-231.jpg",40,"low"
"BF-232","B","F",27,0.962962963,0.037037037,4.666666667,"BF-232.jpg",27,"high"
"BF-233","B","F",28.69230769,1,0,5.12,"BF-233.jpg",29,"high"
"BF-234","B","F",46.59259259,0.962962963,0.037037037,3,"BF-234.jpg",47,"low"
"BF-235","B","F",29.75862069,0.965517241,0.034482759,3.724137931,"BF-235.jpg",30,"medium"
"BF-236","B","F",47.62068966,1,0,2.689655172,"BF-236.jpg",48,"low"
"BF-237","B","F",33.25,1,0,4.37037037,"BF-237.jpg",33,"high"
"BF-238","B","F",45.68,1,0,3.28,"BF-238.jpg",46,"medium"
"BF-239","B","F",29.75862069,1,0,3.103448276,"BF-239.jpg",30,"medium"
"BF-240","B","F",24.4137931,1,0,5.310344828,"BF-240.jpg",24,"high"
"BF-241","B","F",25.32142857,0.964285714,0.035714286,4.821428571,"BF-241.jpg",25,"high"
"BF-242","B","F",27.61538462,1,0,3.692307692,"BF-242.jpg",28,"medium"
"BF-243","B","F",30.70833333,1,0,4.08,"BF-243.jpg",31,"high"
"BF-244","B","F",29.10714286,1,0,4.75,"BF-244.jpg",29,"high"
"BF-245","B","F",35.40740741,1,0,2.75,"BF-245.jpg",35,"low"
"BF-246","B","F",38.66666667,1,0,2.851851852,"BF-246.jpg",39,"low"
"BF-247","B","F",25.48148148,1,0,4.481481481,"BF-247.jpg",25,"high"
"BF-248","B","F",38.82142857,1,0,3.678571429,"BF-248.jpg",39,"medium"
"BF-249","B","F",29.88461538,0.961538462,0.038461538,3.615384615,"BF-249.jpg",30,"medium"
"BF-250","B","F",31.0952381,1,0,3.947368421,"BF-250.jpg",31,"high"
"BF-251","B","F",38.07407407,1,0,4.192307692,"BF-251.jpg",38,"high"
"BF-252","B","F",38.13043478,1,0,2.565217391,"BF-252.jpg",38,"low"
"BF-253","B","F",30.20833333,1,0,2.666666667,"BF-253.jpg",30,"low"
"BF-254","B","F",41.03703704,0.962962963,0.037037037,2.666666667,"BF-254.jpg",41,"low"
"BF-255","B","F",32.19230769,1,0,3.884615385,"BF-255.jpg",32,"high"
"BM-001","B","M",26.08510638,0,1,2.849462366,"BM-001.jpg",26,"medium"
"BM-002","B","M",25.10638298,0,1,3.670212766,"BM-002.jpg",25,"high"
"BM-003","B","M",23.81318681,0.010989011,0.989010989,2.384615385,"BM-003.jpg",24,"low"
"BM-004","B","M",35.09160305,0.007633588,0.992366412,2.480620155,"BM-004.jpg",35,"low"
"BM-005","B","M",25.20652174,0.010869565,0.989130435,2.836956522,"BM-005.jpg",25,"medium"
"BM-009","B","M",18.47959184,0,1,2.908163265,"BM-009.jpg",18,"medium"
"BM-010","B","M",22.26595745,0,1,3.457446809,"BM-010.jpg",22,"high"
"BM-011","B","M",29.02173913,0,1,2.869565217,"BM-011.jpg",29,"medium"
"BM-012","B","M",36.21428571,0,1,2.5,"BM-012.jpg",36,"low"
"BM-013","B","M",22.97752809,0.011235955,0.988764045,2.707865169,"BM-013.jpg",23,"medium"
"BM-015","B","M",27.86021505,0,1,2.569892473,"BM-015.jpg",28,"low"
"BM-016","B","M",24.72043011,0,1,2.956043956,"BM-016.jpg",25,"medium"
"BM-017","B","M",32.8172043,0,1,2.945054945,"BM-017.jpg",33,"medium"
"BM-018","B","M",28.79591837,0,1,3.551020408,"BM-018.jpg",29,"high"
"BM-019","B","M",21.61363636,0.011494253,0.988505747,3.875,"BM-019.jpg",22,"high"
"BM-020","B","M",35.29069767,0,1,2.729411765,"BM-020.jpg",35,"medium"
"BM-021","B","M",36.88947368,0,1,3.095744681,"BM-021.jpg",37,"medium"
"BM-022","B","M",33.10989011,0,1,3.791208791,"BM-022.jpg",33,"high"
"BM-023","B","M",23.17021277,0.063829787,0.936170213,2.182795699,"BM-023.jpg",23,"low"
"BM-024","B","M",21.64583333,0.010416667,0.989583333,2.989473684,"BM-024.jpg",22,"medium"
"BM-025","B","M",37.61979167,0.010638298,0.989361702,2.64516129,"BM-025.jpg",38,"low"
"BM-026","B","M",26.98924731,0,1,3.903225806,"BM-026.jpg",27,"high"
"BM-027","B","M",24.14814815,0,1,3.925925926,"BM-027.jpg",24,"high"
"BM-028","B","M",24.36170213,0.010638298,0.989361702,3,"BM-028.jpg",24,"medium"
"BM-029","B","M",29.84615385,0,1,3,"BM-029.jpg",30,"medium"
"BM-030","B","M",25.26041667,0.010416667,0.989583333,3.446808511,"BM-030.jpg",25,"high"
"BM-031","B","M",23.26966292,0.02247191,0.97752809,3.539325843,"BM-031.jpg",23,"high"
"BM-032","B","M",34.54494382,0,1,3.295454545,"BM-032.jpg",35,"high"
"BM-033","B","M",39.05154639,0,1,2.808510638,"BM-033.jpg",39,"medium"
"BM-034","B","M",40.60989011,0.021978022,0.978021978,3.144444444,"BM-034.jpg",41,"medium"
"BM-036","B","M",20.86206897,0.023255814,0.976744186,3.435294118,"BM-036.jpg",21,"high"
"BM-037","B","M",20.88888889,0,1,4.044444444,"BM-037.jpg",21,"high"
"BM-038","B","M",35.37078652,0.02247191,0.97752809,2.488636364,"BM-038.jpg",35,"low"
"BM-039","B","M",24.8311828,0,1,3.230769231,"BM-039.jpg",25,"high"
"BM-040","B","M",26.95238095,0.011904762,0.988095238,2.963855422,"BM-040.jpg",27,"medium"
"BM-041","B","M",30.42352941,0,1,3.261904762,"BM-041.jpg",30,"high"
"BM-043","B","M",24.71910112,0,1,4.852272727,"BM-043.jpg",25,"high"
"BM-044","B","M",36.63043478,0,1,2.417582418,"BM-044.jpg",37,"low"
"BM-045","B","M",21.57777778,0,1,3.179775281,"BM-045.jpg",22,"medium"
"BM-046","B","M",22.05617978,0.011235955,0.988764045,3.770114943,"BM-046.jpg",22,"high"
"BM-200","B","M",26.48148148,0,1,3.222222222,"BM-200.jpg",26,"high"
"BM-201","B","M",18.26923077,0,1,3.192307692,"BM-201.jpg",18,"medium"
"BM-202","B","M",29.66666667,0.037037037,0.962962963,2.185185185,"BM-202.jpg",30,"low"
"BM-203","B","M",27.34615385,0,1,3,"BM-203.jpg",27,"medium"
"BM-204","B","M",25.13793103,0,1,3.821428571,"BM-204.jpg",25,"high"
"BM-205","B","M",27.56,0,1,3.24,"BM-205.jpg",28,"high"
"BM-206","B","M",36.81481481,0,1,3.37037037,"BM-206.jpg",37,"high"
"BM-207","B","M",23.92857143,0,1,2.892857143,"BM-207.jpg",24,"medium"
"BM-208","B","M",29.6,0,1,3.5,"BM-208.jpg",30,"high"
"BM-209","B","M",36.46428571,0,1,2.714285714,"BM-209.jpg",36,"medium"
"BM-210","B","M",29.22580645,0,1,3.580645161,"BM-210.jpg",29,"high"
"BM-211","B","M",31.51851852,0,1,2.692307692,"BM-211.jpg",32,"low"
"BM-212","B","M",41.26086957,0,1,2.217391304,"BM-212.jpg",41,"low"
"BM-213","B","M",40.36,0,1,2.08,"BM-213.jpg",40,"low"
"BM-214","B","M",27.37037037,0,1,3.518518519,"BM-214.jpg",27,"high"
"BM-215","B","M",22.42307692,0,1,4.115384615,"BM-215.jpg",22,"high"
"BM-216","B","M",29.53846154,0.074074074,0.925925926,2.148148148,"BM-216.jpg",30,"low"
"BM-217","B","M",24.65517241,0,1,2.857142857,"BM-217.jpg",25,"medium"
"BM-218","B","M",41,0,1,2.346153846,"BM-218.jpg",41,"low"
"BM-219","B","M",24.22222222,0,1,2.111111111,"BM-219.jpg",24,"low"
"BM-221","B","M",36.54166667,0,1,2.125,"BM-221.jpg",37,"low"
